Id,SalePrice,Mo Sold,Yr Sold,Overall Qual,Overall Cond,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Mas Vnr Area,Full Bath,Garage Yr Blt,Bedroom AbvGr,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Lot Frontage,Open Porch SF,Wood Deck SF,Fence,Pool Area,MS Zoning,Alley,Central Air,Low Qual Fin SF,Exter Qual,Exter Cond,Bsmt Qual,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,fine_neighbour,fine_garage_type,mv,garage_finish,zone1,zone2,Grvl,Pave,VinylSd1,VinylSd2,Pconc,reg_lot,np_bsmt_expo,sale_new,bsmtscore,garagescore
1493,137500,4,2008,4,5,1181,588.0,2.0,1138.0,1181,1972,1972,0.0,2,1974.0,3,0.0,6,0,920.0,180.0,38.0,90.0,0,0,1,0,RL,0,0,0,3,3,4,3.0,2.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3139.0,441.0
1110,301500,8,2008,8,5,1987,691.0,2.0,1986.0,1987,1994,1994,554.0,2,1994.0,2,554.0,7,1,1314.0,0.0,672.0,91.0,36,262,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,6906.0,691.0
911,105000,3,2009,6,6,1242,180.0,1.0,583.0,647,1935,1950,0.0,1,1926.0,3,0.0,6,1,0.0,0.0,583.0,43.0,96,329,0,0,RL,0,0,0,3,3,3,0.5,0.5,4,3,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,291.5,90.0
2535,157500,8,2006,6,7,976,504.0,2.0,976.0,976,1968,2004,203.0,1,1968.0,2,203.0,4,1,760.0,0.0,216.0,78.0,0,94,0,0,RL,0,0,0,3,3,3,4.0,0.5,3,4,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3148.0,378.0
2030,117000,9,2007,5,3,1214,216.0,1.0,969.0,969,1901,1950,0.0,1,1920.0,2,0.0,6,0,0.0,0.0,969.0,40.0,0,0,1,0,RM,Grvl,1,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,484.5,108.0
2634,105000,2,2006,5,6,864,336.0,1.0,864.0,864,1962,1962,0.0,1,1962.0,3,0.0,5,0,468.0,0.0,396.0,70.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,4,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1602.0,168.0
1530,115000,3,2008,6,5,1639,240.0,1.0,1064.0,1166,1936,1950,0.0,1,1936.0,3,0.0,6,0,0.0,0.0,1064.0,51.0,0,0,0,0,RL,0,0,1,3,3,3,0.5,0.5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,532.0,120.0
435,360000,7,2009,9,5,1736,834.0,3.0,1736.0,1736,2008,2008,302.0,2,2008.0,3,302.0,7,1,0.0,0.0,1736.0,95.0,90,319,0,0,RL,0,0,0,5,3,5,0.5,0.5,5,5,4,1,1,1,0,1,0,0,0,1,1,1,1,1,0,868.0,625.5
812,118858,6,2009,5,5,1535,400.0,2.0,0.0,1535,1979,1979,0.0,2,1979.0,4,0.0,8,0,0.0,0.0,0.0,64.0,0,0,0,0,RL,0,0,0,3,3,0,0.0,0.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,200.0
1202,173000,7,2008,6,8,1632,484.0,2.0,800.0,800,1966,2000,252.0,1,1966.0,4,252.0,7,0,400.0,64.0,336.0,0.0,40,0,0,0,RL,0,0,0,3,3,3,5.0,2.0,4,4,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2296.0,242.0
666,78500,11,2009,3,5,725,320.0,1.0,630.0,725,1890,1998,0.0,1,1959.0,1,0.0,4,0,0.0,0.0,630.0,60.0,30,0,0,0,RL,Grvl,0,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,315.0,160.0
1751,183500,5,2007,7,5,1720,440.0,2.0,840.0,840,2004,2004,0.0,2,2004.0,3,0.0,7,1,0.0,0.0,840.0,62.0,48,100,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,1,0,420.0,440.0
705,93000,2,2009,4,4,936,576.0,2.0,936.0,936,1953,1953,0.0,1,1974.0,2,0.0,4,0,0.0,0.0,936.0,60.0,32,0,0,0,RM,Pave,1,0,2,3,2,0.5,0.5,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,468.0,288.0
1744,226500,11,2007,8,5,1589,630.0,3.0,1406.0,1589,2003,2003,72.0,2,2003.0,2,72.0,7,1,1084.0,0.0,322.0,0.0,20,143,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,1,1,0,0,0,1,1,1,1,0,0,5581.0,630.0
357,178000,5,2009,6,7,1571,380.0,2.0,799.0,799,1993,1994,0.0,2,1993.0,3,0.0,7,1,0.0,0.0,799.0,59.0,40,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,4,3,3,0,1,0,0,1,0,0,0,1,1,1,0,1,0,399.5,285.0
2133,226000,6,2007,7,5,1479,558.0,2.0,1453.0,1479,2003,2003,167.0,2,2003.0,3,167.0,7,0,1013.0,0.0,440.0,72.0,29,144,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,5285.0,418.5
989,173000,4,2009,5,7,1632,898.0,2.0,784.0,784,1969,1969,178.0,1,1969.0,4,178.0,7,1,496.0,288.0,0.0,70.0,173,0,1,0,RL,0,0,0,4,5,3,3.0,1.0,5,3,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1776.0,673.5
562,62383,12,2009,5,5,864,360.0,1.0,864.0,864,1965,1965,0.0,1,1965.0,3,0.0,5,1,553.0,311.0,0.0,60.0,0,0,1,0,RL,0,0,0,3,3,3,2.0,3.0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2039.0,180.0
1054,446261,11,2008,9,5,2713,858.0,3.0,1452.0,1476,2008,2008,268.0,2,2008.0,3,268.0,11,1,1330.0,0.0,122.0,67.0,66,126,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,1,6711.0,858.0
2850,160000,5,2006,7,8,1479,312.0,1.0,624.0,743,1926,1997,0.0,1,1926.0,3,0.0,6,2,424.0,0.0,200.0,43.0,0,530,1,0,RL,0,0,0,3,3,3,4.0,0.5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1796.0,156.0
1082,219990,5,2008,7,5,1576,668.0,3.0,1393.0,1576,2004,2004,24.0,2,2004.0,2,24.0,7,1,1087.0,0.0,306.0,0.0,20,143,0,0,RM,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,0,0,1,0,0,1,1,1,1,1,0,5588.0,501.0
1440,191000,7,2008,7,5,1479,577.0,2.0,1468.0,1479,1999,2000,125.0,2,1999.0,3,125.0,6,0,0.0,0.0,1468.0,93.0,25,120,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,734.0,432.75
2006,136500,8,2007,5,7,1060,308.0,1.0,756.0,916,1925,1994,0.0,1,1969.0,1,0.0,6,1,317.0,227.0,212.0,55.0,65,0,0,0,RL,0,1,0,3,4,3,1.0,2.0,3,3,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,877.0,154.0
2082,80000,8,2007,4,5,943,308.0,1.0,0.0,943,1958,1994,0.0,1,1958.0,3,0.0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,RL,0,1,0,3,3,0,0.0,0.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,154.0
2344,229000,2,2006,7,5,2183,786.0,3.0,1204.0,1377,1988,1988,178.0,2,1988.0,4,178.0,9,0,1002.0,202.0,0.0,0.0,0,0,0,0,RL,0,0,0,4,4,4,5.0,1.0,4,4,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,5212.0,393.0
248,236000,6,2010,7,5,1949,574.0,2.0,1050.0,1062,1993,1994,246.0,2,1993.0,3,246.0,8,1,750.0,0.0,300.0,80.0,90,156,1,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,1,1,0,0,0,0,0,1,1,1,0,3900.0,574.0
2276,392000,9,2007,10,5,1824,932.0,3.0,1824.0,1824,2006,2007,242.0,2,2006.0,3,242.0,8,1,0.0,0.0,1824.0,85.0,36,160,0,0,RL,0,0,0,5,3,5,0.5,0.5,5,5,4,0,1,1,1,1,0,0,0,0,0,1,0,0,1,912.0,932.0
755,149000,8,2009,6,5,1930,316.0,1.0,720.0,1146,1927,1950,0.0,2,1927.0,4,0.0,8,0,522.0,0.0,198.0,57.0,0,0,1,0,RM,0,0,0,3,3,3,3.0,0.5,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1665.0,158.0
1178,345000,2,2008,10,5,2393,846.0,2.0,970.0,1469,1998,1999,0.0,2,1998.0,2,0.0,7,1,128.0,842.0,0.0,36.0,90,0,0,0,FV,Pave,0,0,5,3,4,3.0,5.0,5,5,3,0,1,0,1,1,0,0,1,1,0,1,0,0,0,4594.0,846.0
2636,169000,6,2006,5,8,2014,624.0,2.0,716.0,1007,1900,2005,0.0,2,1900.0,5,0.0,8,0,0.0,0.0,716.0,62.0,72,0,0,0,RM,Grvl,0,0,4,4,2,0.5,0.5,5,3,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,358.0,312.0
2077,109900,7,2007,4,5,1242,336.0,1.0,484.0,1242,1946,1950,0.0,1,1946.0,2,0.0,4,0,0.0,0.0,484.0,84.0,0,0,0,0,RL,0,1,0,3,3,3,0.5,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,242.0,168.0
2930,188000,11,2006,7,5,2000,650.0,3.0,996.0,996,1993,1994,94.0,2,1993.0,3,94.0,9,1,758.0,0.0,238.0,74.0,48,190,0,0,RL,0,0,0,3,3,4,1.0,0.5,5,3,3,0,1,1,1,1,0,0,0,0,0,1,1,0,0,877.0,650.0
737,132500,5,2009,6,6,1412,280.0,1.0,780.0,825,1939,1950,0.0,1,1939.0,4,0.0,6,1,0.0,0.0,780.0,50.0,0,45,0,0,RM,0,0,0,3,2,3,0.5,0.5,5,3,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,390.0,140.0
837,143000,10,2009,5,7,990,440.0,1.0,990.0,990,1994,1994,0.0,1,1995.0,3,0.0,5,0,755.0,0.0,235.0,65.0,0,66,0,0,RL,0,0,0,3,4,3,4.0,0.5,5,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,3137.5,330.0
2086,125000,4,2007,5,6,1342,256.0,1.0,1342.0,1342,1951,1951,0.0,1,1951.0,4,0.0,7,0,557.0,0.0,785.0,58.0,0,0,0,0,RL,0,0,0,3,3,2,4.0,0.5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2620.5,128.0
2385,415000,6,2006,9,5,1868,1085.0,3.0,1868.0,1868,2005,2005,568.0,2,2005.0,2,568.0,7,1,1505.0,0.0,363.0,120.0,56,354,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,7706.5,1085.0
189,125500,6,2010,4,7,1363,528.0,2.0,622.0,741,1910,1950,0.0,1,1966.0,3,0.0,6,0,0.0,0.0,622.0,60.0,0,0,0,0,RM,0,0,0,3,3,2,0.5,0.5,4,3,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,311.0,264.0
635,139000,4,2009,6,6,1632,338.0,1.0,1240.0,1632,1958,1988,183.0,2,1958.0,3,183.0,6,1,620.0,620.0,0.0,80.0,0,289,1,0,RL,0,0,0,3,3,3,2.0,1.0,4,3,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1860.0,253.5
432,451950,6,2009,10,5,2296,842.0,3.0,1722.0,1728,2008,2008,420.0,2,2008.0,3,420.0,10,1,1338.0,0.0,384.0,97.0,274,382,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,0,1,0,0,0,1,0,1,0,0,0,6882.0,631.5
900,119900,8,2009,5,5,1678,0.0,0.0,1678.0,1678,1959,1959,74.0,2,0.0,6,74.0,10,0,0.0,0.0,1678.0,65.0,0,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,839.0,0.0
966,220000,6,2009,8,5,1296,471.0,2.0,1267.0,1296,2001,2002,136.0,2,2001.0,2,136.0,6,0,1005.0,0.0,262.0,0.0,25,192,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,5156.0,471.0
1612,167300,3,2007,6,6,1587,525.0,2.0,1587.0,1587,1971,1971,302.0,2,1971.0,3,302.0,7,1,838.0,0.0,749.0,85.0,44,0,0,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2888.5,262.5
904,122000,9,2009,5,6,1298,256.0,1.0,720.0,854,1941,1950,0.0,1,1940.0,3,0.0,6,2,626.0,0.0,94.0,45.0,0,84,0,0,RL,Grvl,0,0,3,3,3,2.0,0.5,5,3,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1299.0,128.0
2487,125000,11,2006,5,5,1728,504.0,2.0,1728.0,1728,1963,1963,336.0,2,1963.0,6,336.0,10,0,1332.0,0.0,396.0,70.0,0,0,0,0,RM,0,0,0,3,3,3,2.0,0.5,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2862.0,252.0
1304,112500,6,2008,5,6,928,288.0,1.0,928.0,928,1957,1957,0.0,1,1957.0,3,0.0,5,0,308.0,0.0,620.0,50.0,0,0,0,0,RM,0,0,0,3,3,3,2.0,0.5,4,3,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,926.0,288.0
2112,191000,10,2007,7,5,1795,578.0,2.0,879.0,879,2005,2006,0.0,2,2005.0,3,0.0,7,0,0.0,0.0,879.0,78.0,111,164,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,439.5,433.5
1244,136000,6,2008,6,7,1080,288.0,1.0,1080.0,1080,1958,1958,135.0,1,1958.0,3,135.0,5,0,570.0,0.0,510.0,75.0,0,0,0,0,RL,0,0,0,3,4,3,3.0,0.5,4,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1965.0,144.0
843,197900,3,2009,7,5,1779,546.0,2.0,866.0,866,1998,1998,0.0,2,1998.0,3,0.0,6,0,0.0,0.0,866.0,80.0,36,198,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,433.0,409.5
2689,117000,6,2006,6,8,1635,255.0,1.0,485.0,1001,1910,2003,0.0,1,1950.0,2,0.0,5,0,0.0,0.0,485.0,59.0,0,394,0,0,RM,0,0,0,3,4,3,0.5,0.5,4,4,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,242.5,127.5
2753,194000,7,2006,7,5,1220,632.0,2.0,1199.0,1220,2006,2006,84.0,2,2006.0,2,84.0,6,0,684.0,0.0,515.0,64.0,54,105,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,3677.5,474.0
1169,285000,7,2008,9,5,1310,545.0,2.0,1310.0,1310,2001,2001,179.0,1,2001.0,1,179.0,5,1,1004.0,0.0,306.0,0.0,45,277,0,0,FV,0,0,0,4,3,5,5.0,0.5,5,4,3,0,1,1,0,1,0,0,0,1,1,1,0,0,0,5173.0,408.75
1376,127500,9,2008,5,7,1355,0.0,0.0,644.0,808,1940,1999,0.0,2,0.0,4,0.0,6,0,351.0,181.0,112.0,62.0,0,140,0,0,RL,0,0,0,3,4,3,4.0,2.0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1822.0,0.0
2503,268000,7,2006,7,5,2295,590.0,2.0,1095.0,1166,1992,2000,0.0,2,1992.0,4,0.0,9,1,728.0,0.0,367.0,0.0,40,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,3823.5,442.5
1987,137000,5,2007,4,8,1798,342.0,2.0,1075.0,1156,1900,1950,0.0,2,1935.0,4,0.0,7,0,0.0,0.0,1075.0,57.0,0,0,1,0,RM,0,0,0,3,3,3,0.5,0.5,5,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,537.5,171.0
1190,215000,8,2008,7,7,1620,578.0,2.0,1620.0,1620,1967,1967,0.0,2,1967.0,4,0.0,8,1,603.0,294.0,723.0,0.0,62,0,0,0,RL,0,0,0,3,3,3,4.0,3.0,5,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3655.5,289.0
1930,129500,8,2007,5,5,1216,336.0,1.0,1216.0,1216,1955,1955,0.0,1,1955.0,3,0.0,5,0,288.0,0.0,928.0,75.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1040.0,252.0
2677,115000,4,2006,5,4,1344,240.0,1.0,896.0,896,1936,1950,0.0,1,1936.0,3,0.0,7,0,0.0,0.0,896.0,0.0,114,200,0,0,RM,0,0,0,3,3,4,0.5,0.5,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,448.0,120.0
1256,114000,5,2008,5,8,1159,288.0,1.0,747.0,747,1925,1950,0.0,1,1932.0,3,0.0,5,0,0.0,0.0,747.0,45.0,0,84,0,0,RL,0,0,0,3,4,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,373.5,144.0
2484,107000,11,2006,4,4,1056,384.0,1.0,1056.0,1056,1966,1966,0.0,1,1966.0,2,0.0,5,0,1056.0,0.0,0.0,0.0,42,0,1,0,RH,0,0,0,3,3,3,2.0,0.5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2112.0,192.0
1253,118500,10,2008,5,5,1216,336.0,1.0,832.0,832,1947,1950,0.0,1,1947.0,2,0.0,6,0,442.0,0.0,390.0,80.0,0,158,0,0,RL,0,0,0,3,3,3,2.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1079.0,168.0
1337,120000,7,2008,6,7,1158,208.0,1.0,862.0,950,1929,1950,0.0,1,1929.0,3,0.0,5,1,0.0,0.0,862.0,50.0,0,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,3,3,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,431.0,156.0
1788,260000,12,2007,8,5,1538,484.0,2.0,1538.0,1538,2005,2005,148.0,2,2005.0,3,148.0,7,0,769.0,0.0,769.0,74.0,40,146,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,4229.5,363.0
141,136000,5,2010,5,5,1143,308.0,1.0,1143.0,1143,1959,1959,150.0,1,1959.0,3,150.0,6,0,856.0,162.0,125.0,0.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,2.0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2954.5,231.0
1669,123000,6,2007,4,5,872,480.0,4.0,858.0,872,1971,1971,0.0,1,1974.0,3,0.0,5,0,0.0,0.0,858.0,70.0,0,0,1,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,429.0,240.0
1366,89500,3,2008,6,7,1406,0.0,0.0,319.0,1035,1920,1950,0.0,1,0.0,3,0.0,6,0,0.0,0.0,319.0,0.0,144,0,1,0,RM,Grvl,0,0,3,2,3,0.5,0.5,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,159.5,0.0
52,199500,1,2010,6,5,1324,430.0,2.0,1324.0,1324,2005,2005,0.0,2,2005.0,3,0.0,6,0,0.0,0.0,1324.0,100.0,23,36,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,662.0,430.0
1380,109900,12,2008,5,7,904,408.0,1.0,876.0,904,1966,1966,41.0,1,1966.0,3,41.0,6,0,0.0,0.0,876.0,0.0,0,0,1,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,438.0,204.0
919,234000,6,2009,7,9,2080,282.0,1.0,1276.0,1276,1926,2004,0.0,1,1926.0,3,0.0,9,2,0.0,0.0,1276.0,53.0,0,0,1,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,638.0,141.0
2804,155900,5,2006,6,5,848,420.0,2.0,848.0,848,2004,2004,169.0,1,2004.0,1,169.0,3,1,662.0,0.0,186.0,37.0,0,140,0,0,RM,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,1,0,0,1,0,0,1,1,1,1,0,0,3403.0,315.0
782,161500,11,2009,4,5,1788,304.0,1.0,1104.0,1104,1957,1989,0.0,1,1957.0,5,0.0,8,2,0.0,0.0,1104.0,0.0,0,120,0,0,RL,0,0,0,3,3,3,0.5,0.5,5,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,552.0,152.0
956,137500,1,2009,6,6,1344,525.0,2.0,819.0,1344,1958,1958,541.0,1,1958.0,3,541.0,7,1,111.0,354.0,354.0,0.0,118,0,0,0,RL,0,0,0,3,3,3,5.0,2.0,4,4,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1440.0,393.75
187,76500,6,2010,5,3,2256,0.0,0.0,840.0,1128,1910,1950,0.0,2,0.0,4,0.0,12,0,0.0,0.0,840.0,100.0,18,0,0,0,RM,0,1,0,3,2,3,0.5,0.5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,420.0,0.0
2074,211000,9,2007,6,5,2060,521.0,2.0,1151.0,1164,1988,1989,268.0,2,1988.0,4,268.0,8,1,831.0,0.0,320.0,97.0,228,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,3,3,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,4315.0,260.5
1039,181000,8,2008,6,5,1337,511.0,2.0,1405.0,1337,1998,1999,0.0,2,1998.0,2,0.0,5,0,266.0,0.0,1139.0,34.0,68,144,0,0,RH,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1899.5,511.0
1210,174900,5,2008,6,7,1165,490.0,2.0,1127.0,1165,1966,1966,183.0,1,1966.0,3,183.0,6,0,312.0,539.0,276.0,82.0,129,0,1,0,RL,0,0,0,3,3,3,2.0,4.0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2918.0,367.5
2710,164500,5,2006,5,6,1320,564.0,2.0,1164.0,1320,1966,1966,97.0,1,1966.0,3,97.0,6,2,328.0,551.0,285.0,96.0,68,160,0,0,RL,0,0,0,3,3,3,1.0,4.0,5,3,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,2674.5,423.0
44,214000,3,2010,7,5,1535,532.0,2.0,1517.0,1535,2004,2004,168.0,2,2004.0,3,168.0,7,0,2.0,0.0,1515.0,70.0,0,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,767.5,399.0
1026,185000,3,2008,7,6,2044,489.0,2.0,738.0,1277,1980,1988,280.0,2,1980.0,3,280.0,7,1,0.0,0.0,738.0,80.0,73,28,0,0,RL,0,0,0,3,3,4,0.5,0.5,3,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,369.0,244.5
1343,123000,8,2008,4,7,1136,336.0,1.0,704.0,624,1929,1950,0.0,1,1990.0,2,0.0,6,0,80.0,0.0,624.0,52.0,365,0,0,0,RM,0,0,0,3,3,3,3.0,0.5,5,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,552.0,168.0
2248,183500,1,2007,6,6,1299,486.0,2.0,1001.0,1299,1979,1979,0.0,2,1979.0,2,0.0,5,1,1001.0,0.0,0.0,0.0,0,84,1,0,RL,0,0,0,3,3,4,5.0,0.5,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5005.0,364.5
1849,174000,11,2007,8,5,1441,492.0,2.0,776.0,764,1999,2000,456.0,2,1999.0,2,456.0,5,0,0.0,0.0,776.0,24.0,0,206,0,0,FV,Pave,0,0,4,3,4,0.5,0.5,5,4,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,388.0,246.0
2076,130000,3,2007,5,5,1630,649.0,2.0,1073.0,1630,1953,1953,0.0,2,1953.0,3,0.0,6,1,587.0,0.0,486.0,0.0,64,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1417.0,324.5
2641,178000,8,2006,7,7,1641,546.0,2.0,728.0,832,1925,1990,0.0,1,1925.0,3,0.0,6,1,16.0,0.0,712.0,60.0,0,0,0,0,RM,Grvl,0,0,3,3,3,1.0,0.5,5,5,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,372.0,273.0
5,189900,3,2010,5,5,1629,482.0,2.0,928.0,928,1997,1998,0.0,2,1997.0,3,0.0,6,1,791.0,0.0,137.0,74.0,34,212,1,0,RL,0,0,0,3,3,4,5.0,0.5,4,3,3,0,1,0,1,1,0,0,0,1,1,1,0,1,0,4023.5,482.0
878,144000,6,2009,6,5,848,420.0,2.0,848.0,848,2003,2004,170.0,1,2003.0,1,170.0,4,0,685.0,0.0,163.0,0.0,0,140,0,0,RM,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,3506.5,420.0
1548,120500,6,2008,6,8,816,432.0,1.0,816.0,816,1930,2007,0.0,1,2002.0,2,0.0,5,0,538.0,0.0,278.0,0.0,0,0,0,0,RM,0,0,0,4,4,3,4.0,0.5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2291.0,216.0
841,145000,6,2009,5,5,1097,672.0,2.0,1097.0,1097,1994,1995,0.0,1,1995.0,3,0.0,6,0,0.0,0.0,1097.0,112.0,64,392,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,548.5,336.0
1621,251000,8,2007,8,5,1652,499.0,2.0,1494.0,1652,2000,2000,0.0,2,2000.0,2,0.0,6,0,1196.0,0.0,298.0,41.0,48,96,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,5,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,6129.0,374.25
218,136500,4,2010,4,5,1768,0.0,0.0,1768.0,1768,1968,1968,0.0,2,0.0,4,0.0,8,0,0.0,0.0,1768.0,72.0,0,0,0,0,RL,0,1,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,884.0,0.0
1504,82500,7,2008,4,5,1152,0.0,0.0,0.0,1152,1955,1955,58.0,2,0.0,2,58.0,6,0,0.0,0.0,0.0,74.0,0,0,0,0,RL,0,1,0,3,3,0,0.0,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
